,accuracy
4146,0.12
4147,0.12
4148,0.11
4149,0.10333333333333333
4150,0.11
4151,0.13
4152,0.12
4153,0.11
4154,0.11
4155,0.12666666666666668
4156,0.13333333333333333
4157,0.12333333333333334
4158,0.13333333333333333
4159,0.14
4160,0.13
4161,0.12333333333333334
4162,0.12
4163,0.10333333333333333
4164,0.11666666666666667
4165,0.11
4166,0.12666666666666668
4167,0.11333333333333333
4168,0.12
4169,0.12
4170,0.13666666666666666
4171,0.12333333333333334
4172,0.11333333333333333
4173,0.10333333333333333
4174,0.12
4175,0.09666666666666666
4176,0.11333333333333333
4177,0.11666666666666667
4178,0.1
4179,0.12666666666666668
4180,0.09666666666666666
4181,0.1
4182,0.13
4183,0.11333333333333333
4184,0.13666666666666666
4185,0.12
4186,0.12
4187,0.11333333333333333
4188,0.09333333333333334
4189,0.11
4190,0.12
4191,0.12666666666666668
4192,0.09666666666666666
4193,0.12333333333333334
4194,0.11
4195,0.12
4196,0.12666666666666668
4197,0.14666666666666667
4198,0.11666666666666667
4199,0.12666666666666668
4200,0.11333333333333333
4201,0.12666666666666668
4202,0.13666666666666666
4203,0.13
4204,0.09666666666666666
4205,0.1
4206,0.12
4207,0.12
4208,0.10333333333333333
4209,0.11
4210,0.09666666666666666
4211,0.11
4212,0.1
4213,0.13666666666666666
4214,0.13
4215,0.1
4216,0.12
4217,0.12666666666666668
4218,0.13333333333333333
4219,0.12666666666666668
4220,0.11666666666666667
4221,0.12333333333333334
4222,0.11333333333333333
4223,0.11333333333333333
4224,0.11333333333333333
4225,0.12666666666666668
4226,0.12333333333333334
4227,0.12333333333333334
4228,0.13333333333333333
4229,0.12666666666666668
4230,0.13666666666666666
4231,0.13333333333333333
4232,0.09666666666666666
4233,0.12
4234,0.12
4235,0.11
4236,0.14
4237,0.14
4238,0.14666666666666667
4239,0.12666666666666668
4240,0.12333333333333334
4241,0.11333333333333333
4242,0.11333333333333333
4243,0.11
4244,0.12666666666666668
4245,0.11333333333333333
4246,0.12333333333333334
4247,0.11666666666666667
4248,0.11666666666666667
4249,0.13
4250,0.14666666666666667
4251,0.10666666666666667
4252,0.12
4253,0.12666666666666668
4254,0.12666666666666668
4255,0.12
4256,0.11
4257,0.09
4258,0.11666666666666667
4259,0.11666666666666667
4260,0.11666666666666667
4261,0.13666666666666666
4262,0.12
4263,0.11666666666666667
4264,0.10333333333333333
4265,0.12
4266,0.12333333333333334
4267,0.11666666666666667
4268,0.11333333333333333
4269,0.10333333333333333
4270,0.11
4271,0.11
4272,0.12666666666666668
4273,0.11333333333333333
4274,0.12666666666666668
4275,0.12333333333333334
4276,0.11333333333333333
4277,0.10333333333333333
4278,0.14
4279,0.12666666666666668
4280,0.11666666666666667
4281,0.14
4282,0.11
4283,0.11
4284,0.12
4285,0.14333333333333334
4286,0.12666666666666668
4287,0.12333333333333334
4288,0.12666666666666668
4289,0.14666666666666667
4290,0.13333333333333333
4291,0.11333333333333333
4292,0.13
4293,0.10666666666666667
4294,0.12333333333333334
4295,0.12666666666666668
4296,0.12666666666666668
4297,0.09666666666666666
4298,0.12333333333333334
4299,0.10666666666666667
4300,0.12333333333333334
4301,0.12666666666666668
4302,0.13666666666666666
4303,0.12
4304,0.11666666666666667
4305,0.12666666666666668
4306,0.11
4307,0.13333333333333333
4308,0.12
4309,0.09
4310,0.10333333333333333
4311,0.11
4312,0.08
4313,0.10666666666666667
4314,0.11333333333333333
4315,0.13666666666666666
4316,0.11666666666666667
4317,0.12
4318,0.11333333333333333
4319,0.12333333333333334
4320,0.13
4321,0.10666666666666667
4322,0.12333333333333334
4323,0.13
4324,0.12666666666666668
4325,0.13666666666666666
4326,0.13333333333333333
4327,0.13666666666666666
4328,0.10666666666666667
4329,0.11
4330,0.12666666666666668
4331,0.12666666666666668
4332,0.12333333333333334
4333,0.13666666666666666
4334,0.11333333333333333
4335,0.12333333333333334
4336,0.12333333333333334
4337,0.12333333333333334
4338,0.13333333333333333
4339,0.13333333333333333
4340,0.13666666666666666
4341,0.12666666666666668
4342,0.13666666666666666
4343,0.13
4344,0.12666666666666668
4345,0.12666666666666668
4346,0.12
4347,0.08666666666666667
4348,0.08666666666666667
4349,0.09666666666666666
4350,0.1
4351,0.10333333333333333
4352,0.08333333333333333
4353,0.12333333333333334
4354,0.13
4355,0.13333333333333333
4356,0.10666666666666667
4357,0.10666666666666667
4358,0.12333333333333334
4359,0.15
4360,0.10333333333333333
4361,0.13666666666666666
4362,0.12666666666666668
4363,0.12333333333333334
4364,0.13333333333333333
4365,0.12666666666666668
4366,0.12
4367,0.12333333333333334
4368,0.12
4369,0.12333333333333334
4370,0.11
4371,0.10333333333333333
4372,0.12333333333333334
4373,0.12
4374,0.09666666666666666
4375,0.1
4376,0.11
4377,0.13666666666666666
4378,0.11333333333333333
4379,0.13666666666666666
4380,0.12666666666666668
4381,0.11333333333333333
4382,0.12333333333333334
4383,0.11333333333333333
4384,0.12333333333333334
4385,0.1
4386,0.12333333333333334
4387,0.11
4388,0.10333333333333333
4389,0.11333333333333333
4390,0.13666666666666666
4391,0.09666666666666666
4392,0.13333333333333333
4393,0.11333333333333333
4394,0.12333333333333334
4395,0.11333333333333333
4396,0.13333333333333333
4397,0.12333333333333334
4398,0.12333333333333334
4399,0.13666666666666666
4400,0.11
4401,0.12333333333333334
4402,0.14333333333333334
4403,0.13
4404,0.11
4405,0.13
4406,0.13
4407,0.12333333333333334
4408,0.13
4409,0.12666666666666668
4410,0.13
4411,0.12333333333333334
4412,0.12333333333333334
4413,0.12333333333333334
4414,0.12
4415,0.12
4416,0.09333333333333334
4417,0.11
4418,0.14
4419,0.13666666666666666
4420,0.13666666666666666
4421,0.12333333333333334
4422,0.12333333333333334
4423,0.11
4424,0.11
4425,0.12
4426,0.12666666666666668
4427,0.12666666666666668
4428,0.08
4429,0.11666666666666667
4430,0.11
4431,0.12
4432,0.11666666666666667
4433,0.11333333333333333
4434,0.13
4435,0.13
4436,0.12666666666666668
4437,0.11333333333333333
4438,0.1
4439,0.09333333333333334
4440,0.12666666666666668
4441,0.13333333333333333
4442,0.10333333333333333
4443,0.12333333333333334
4444,0.12
4445,0.12333333333333334
4446,0.10666666666666667
4447,0.1
4448,0.10333333333333333
4449,0.11
4450,0.11333333333333333
4451,0.13333333333333333
4452,0.11666666666666667
4453,0.11666666666666667
4454,0.11333333333333333
4455,0.12
4456,0.13333333333333333
4457,0.12333333333333334
4458,0.13
4459,0.13666666666666666
4460,0.12666666666666668
4461,0.12666666666666668
4462,0.11333333333333333
4463,0.10666666666666667
4464,0.12
4465,0.11333333333333333
4466,0.12666666666666668
4467,0.11333333333333333
4468,0.12
4469,0.11666666666666667
4470,0.13666666666666666
4471,0.12666666666666668
4472,0.11333333333333333
4473,0.10666666666666667
4474,0.12
4475,0.1
4476,0.11
4477,0.11666666666666667
4478,0.10333333333333333
4479,0.12666666666666668
4480,0.09333333333333334
4481,0.10333333333333333
4482,0.12666666666666668
4483,0.11333333333333333
4484,0.12666666666666668
4485,0.12
4486,0.12333333333333334
4487,0.11333333333333333
4488,0.09333333333333334
4489,0.10666666666666667
4490,0.11666666666666667
4491,0.12333333333333334
4492,0.10666666666666667
4493,0.12666666666666668
4494,0.11666666666666667
4495,0.12
4496,0.12333333333333334
4497,0.14666666666666667
4498,0.11666666666666667
4499,0.13
4500,0.11333333333333333
4501,0.13
4502,0.13666666666666666
4503,0.12666666666666668
4504,0.1
4505,0.1
4506,0.12
4507,0.12666666666666668
4508,0.10666666666666667
4509,0.11666666666666667
4510,0.1
4511,0.11333333333333333
4512,0.10333333333333333
4513,0.13333333333333333
4514,0.13666666666666666
4515,0.10333333333333333
4516,0.12333333333333334
4517,0.12666666666666668
4518,0.13666666666666666
4519,0.12666666666666668
4520,0.11333333333333333
4521,0.12
4522,0.11333333333333333
4523,0.12
4524,0.11666666666666667
4525,0.12666666666666668
4526,0.11666666666666667
4527,0.12666666666666668
4528,0.12666666666666668
4529,0.12666666666666668
4530,0.13
4531,0.13
4532,0.10333333333333333
4533,0.12333333333333334
4534,0.10666666666666667
4535,0.11333333333333333
4536,0.13333333333333333
4537,0.13666666666666666
4538,0.14
4539,0.12
4540,0.12333333333333334
4541,0.1
4542,0.11666666666666667
4543,0.10666666666666667
4544,0.13333333333333333
4545,0.12333333333333334
4546,0.12333333333333334
4547,0.12
4548,0.12
4549,0.14666666666666667
4550,0.14666666666666667
4551,0.10333333333333333
4552,0.12
4553,0.12
4554,0.12333333333333334
4555,0.11333333333333333
4556,0.10666666666666667
4557,0.08666666666666667
4558,0.11666666666666667
4559,0.11333333333333333
4560,0.12
4561,0.13333333333333333
4562,0.11
4563,0.11666666666666667
4564,0.10333333333333333
4565,0.11666666666666667
4566,0.13666666666666666
4567,0.11666666666666667
4568,0.12
4569,0.10666666666666667
4570,0.12
4571,0.10666666666666667
4572,0.12666666666666668
4573,0.11666666666666667
4574,0.13
4575,0.12333333333333334
4576,0.12666666666666668
4577,0.11
4578,0.13333333333333333
4579,0.13
4580,0.12
4581,0.12666666666666668
4582,0.11
4583,0.11333333333333333
4584,0.11666666666666667
4585,0.13666666666666666
4586,0.12333333333333334
4587,0.12333333333333334
4588,0.13
4589,0.13333333333333333
4590,0.13333333333333333
4591,0.11333333333333333
4592,0.13
4593,0.10333333333333333
4594,0.12333333333333334
4595,0.13
4596,0.12
4597,0.11333333333333333
4598,0.12666666666666668
4599,0.11666666666666667
4600,0.13
4601,0.14
4602,0.13
4603,0.11666666666666667
4604,0.10666666666666667
4605,0.12333333333333334
4606,0.11333333333333333
4607,0.13333333333333333
4608,0.12
4609,0.09666666666666666
4610,0.13666666666666666
4611,0.11333333333333333
4612,0.12
4613,0.13
4614,0.11333333333333333
4615,0.14
4616,0.12
4617,0.12
4618,0.10666666666666667
4619,0.11666666666666667
4620,0.12333333333333334
4621,0.09666666666666666
4622,0.12
4623,0.13333333333333333
4624,0.13333333333333333
4625,0.14333333333333334
4626,0.13
4627,0.13666666666666666
4628,0.11
4629,0.11
4630,0.13
4631,0.12333333333333334
4632,0.12666666666666668
4633,0.13333333333333333
4634,0.11666666666666667
4635,0.12
4636,0.12333333333333334
4637,0.13
4638,0.12666666666666668
4639,0.14333333333333334
4640,0.13666666666666666
4641,0.12
4642,0.13333333333333333
4643,0.13333333333333333
4644,0.12333333333333334
4645,0.12666666666666668
4646,0.12
4647,0.09
4648,0.08666666666666667
4649,0.1
4650,0.1
4651,0.10666666666666667
4652,0.08
4653,0.12
4654,0.12666666666666668
4655,0.13333333333333333
4656,0.10666666666666667
4657,0.1
4658,0.12333333333333334
4659,0.14333333333333334
4660,0.11
4661,0.14333333333333334
4662,0.12333333333333334
4663,0.12333333333333334
4664,0.12666666666666668
4665,0.13
4666,0.12333333333333334
4667,0.12333333333333334
4668,0.11333333333333333
4669,0.12
4670,0.12
4671,0.1
4672,0.12333333333333334
4673,0.12
4674,0.10333333333333333
4675,0.10666666666666667
4676,0.11333333333333333
4677,0.13333333333333333
4678,0.12333333333333334
4679,0.13666666666666666
4680,0.12666666666666668
4681,0.12
4682,0.12333333333333334
4683,0.11666666666666667
4684,0.13
4685,0.11
4686,0.13
4687,0.10666666666666667
4688,0.09
4689,0.10666666666666667
4690,0.13666666666666666
4691,0.1
4692,0.13666666666666666
4693,0.11333333333333333
4694,0.12333333333333334
4695,0.11333333333333333
4696,0.12666666666666668
4697,0.12333333333333334
4698,0.11
4699,0.12
4700,0.10666666666666667
4701,0.12666666666666668
4702,0.14333333333333334
4703,0.12666666666666668
4704,0.11
4705,0.13
4706,0.13
4707,0.12333333333333334
4708,0.12666666666666668
4709,0.13333333333333333
4710,0.12666666666666668
4711,0.12
4712,0.11666666666666667
4713,0.12333333333333334
4714,0.12
4715,0.12
4716,0.09
4717,0.11
4718,0.14
4719,0.14
4720,0.14
4721,0.12
4722,0.12666666666666668
4723,0.12
4724,0.12333333333333334
4725,0.12666666666666668
4726,0.12333333333333334
4727,0.12666666666666668
4728,0.08333333333333333
4729,0.11666666666666667
4730,0.11333333333333333
4731,0.12
4732,0.12666666666666668
4733,0.11333333333333333
4734,0.13
4735,0.13
4736,0.12666666666666668
4737,0.11
4738,0.1
4739,0.09333333333333334
4740,0.12666666666666668
4741,0.13666666666666666
4742,0.11333333333333333
4743,0.12666666666666668
4744,0.13666666666666666
4745,0.12333333333333334
4746,0.11666666666666667
4747,0.11333333333333333
4748,0.1
4749,0.12333333333333334
4750,0.11666666666666667
4751,0.13333333333333333
4752,0.11666666666666667
4753,0.11666666666666667
4754,0.11666666666666667
4755,0.12
4756,0.13333333333333333
4757,0.12333333333333334
4758,0.13
4759,0.14
4760,0.12666666666666668
4761,0.12666666666666668
4762,0.12
4763,0.1
4764,0.12
4765,0.11
4766,0.12666666666666668
4767,0.12333333333333334
4768,0.11666666666666667
4769,0.11333333333333333
4770,0.14
4771,0.13333333333333333
4772,0.11
4773,0.1
4774,0.11
4775,0.09
4776,0.11333333333333333
4777,0.12
4778,0.10333333333333333
4779,0.12666666666666668
4780,0.1
4781,0.10666666666666667
4782,0.12333333333333334
4783,0.13
4784,0.13333333333333333
4785,0.11333333333333333
4786,0.11666666666666667
4787,0.11333333333333333
4788,0.1
4789,0.11333333333333333
4790,0.11666666666666667
4791,0.13666666666666666
4792,0.1
4793,0.12333333333333334
4794,0.11666666666666667
4795,0.11666666666666667
4796,0.12333333333333334
4797,0.15
4798,0.12
4799,0.13
4800,0.12
4801,0.13
4802,0.13666666666666666
4803,0.12666666666666668
4804,0.09333333333333334
4805,0.10333333333333333
4806,0.12
4807,0.13
4808,0.11333333333333333
4809,0.11666666666666667
4810,0.11
4811,0.12
4812,0.10333333333333333
4813,0.13666666666666666
4814,0.13
4815,0.11333333333333333
4816,0.12
4817,0.12666666666666668
4818,0.13
4819,0.12666666666666668
4820,0.11333333333333333
4821,0.11666666666666667
4822,0.11333333333333333
4823,0.11666666666666667
4824,0.11666666666666667
4825,0.13
4826,0.12333333333333334
4827,0.12666666666666668
4828,0.13
4829,0.12333333333333334
4830,0.13333333333333333
4831,0.12666666666666668
4832,0.10333333333333333
4833,0.12
4834,0.10333333333333333
4835,0.12
4836,0.13666666666666666
4837,0.13666666666666666
4838,0.14333333333333334
4839,0.12666666666666668
4840,0.12666666666666668
4841,0.12
4842,0.12
4843,0.11
4844,0.13333333333333333
4845,0.12333333333333334
4846,0.12333333333333334
4847,0.12333333333333334
4848,0.12666666666666668
4849,0.13666666666666666
4850,0.14333333333333334
4851,0.1
4852,0.11666666666666667
4853,0.12666666666666668
4854,0.13333333333333333
4855,0.11666666666666667
4856,0.10666666666666667
4857,0.09333333333333334
4858,0.12666666666666668
4859,0.11
4860,0.12
4861,0.13333333333333333
4862,0.12333333333333334
4863,0.11666666666666667
4864,0.10666666666666667
4865,0.11666666666666667
4866,0.13
4867,0.11666666666666667
4868,0.12333333333333334
4869,0.11666666666666667
4870,0.12333333333333334
4871,0.10666666666666667
4872,0.13333333333333333
4873,0.11666666666666667
4874,0.12666666666666668
4875,0.12
4876,0.13
4877,0.12333333333333334
4878,0.14
4879,0.13
4880,0.11666666666666667
4881,0.13333333333333333
4882,0.11333333333333333
4883,0.11
4884,0.11666666666666667
4885,0.14
4886,0.13333333333333333
4887,0.12333333333333334
4888,0.12666666666666668
4889,0.12333333333333334
4890,0.12666666666666668
4891,0.12
4892,0.12
4893,0.1
4894,0.13666666666666666
4895,0.13
4896,0.12333333333333334
4897,0.11333333333333333
4898,0.13
4899,0.12
4900,0.13333333333333333
4901,0.14333333333333334
4902,0.13333333333333333
4903,0.12
4904,0.10666666666666667
4905,0.12333333333333334
4906,0.11
4907,0.13333333333333333
4908,0.12
4909,0.09666666666666666
4910,0.13666666666666666
4911,0.12
4912,0.11333333333333333
4913,0.12333333333333334
4914,0.12
4915,0.13666666666666666
4916,0.12333333333333334
4917,0.12
4918,0.11333333333333333
4919,0.11666666666666667
4920,0.12666666666666668
4921,0.1
4922,0.12333333333333334
4923,0.13333333333333333
4924,0.12666666666666668
4925,0.14333333333333334
4926,0.13
4927,0.14333333333333334
4928,0.11
4929,0.11666666666666667
4930,0.12666666666666668
4931,0.12666666666666668
4932,0.12666666666666668
4933,0.13333333333333333
4934,0.12
4935,0.12
4936,0.11666666666666667
4937,0.13
4938,0.13333333333333333
4939,0.13666666666666666
4940,0.14
4941,0.12333333333333334
4942,0.13666666666666666
4943,0.13333333333333333
4944,0.12666666666666668
4945,0.13
4946,0.12666666666666668
4947,0.09
4948,0.08333333333333333
4949,0.09666666666666666
4950,0.1
4951,0.10333333333333333
4952,0.08333333333333333
4953,0.12333333333333334
4954,0.12333333333333334
4955,0.13333333333333333
4956,0.10333333333333333
4957,0.09666666666666666
4958,0.12
4959,0.14333333333333334
4960,0.11
4961,0.13666666666666666
4962,0.12666666666666668
4963,0.12
4964,0.13333333333333333
4965,0.12333333333333334
4966,0.12333333333333334
4967,0.12
4968,0.12
4969,0.12
4970,0.12
4971,0.1
4972,0.12666666666666668
4973,0.12
4974,0.1
4975,0.10666666666666667
4976,0.12
4977,0.13
4978,0.12
4979,0.14333333333333334
4980,0.12333333333333334
4981,0.12
4982,0.12
4983,0.12333333333333334
4984,0.13
4985,0.11
4986,0.13333333333333333
4987,0.10666666666666667
4988,0.09333333333333334
4989,0.10333333333333333
4990,0.14
4991,0.10333333333333333
4992,0.13333333333333333
4993,0.12
4994,0.13
4995,0.12
4996,0.12333333333333334
4997,0.12666666666666668
4998,0.12
4999,0.12666666666666668
5000,0.11
5001,0.13
5002,0.14666666666666667
5003,0.13
5004,0.11333333333333333
5005,0.13333333333333333
5006,0.13
5007,0.12
5008,0.12333333333333334
5009,0.13666666666666666
5010,0.13333333333333333
5011,0.12333333333333334
5012,0.10333333333333333
5013,0.11666666666666667
5014,0.10666666666666667
5015,0.10666666666666667
5016,0.09
5017,0.11
5018,0.14333333333333334
5019,0.14
5020,0.13666666666666666
5021,0.11666666666666667
5022,0.12333333333333334
5023,0.12666666666666668
5024,0.12333333333333334
5025,0.12333333333333334
5026,0.13
5027,0.13333333333333333
5028,0.08333333333333333
5029,0.13
5030,0.11333333333333333
5031,0.11666666666666667
5032,0.12666666666666668
5033,0.11
5034,0.13
5035,0.13333333333333333
5036,0.12666666666666668
5037,0.11
5038,0.1
5039,0.1
5040,0.12666666666666668
5041,0.14
5042,0.11
5043,0.13
5044,0.13666666666666666
5045,0.12333333333333334
5046,0.12333333333333334
5047,0.11
5048,0.09666666666666666
5049,0.11666666666666667
5050,0.11666666666666667
5051,0.13
5052,0.12333333333333334
5053,0.11666666666666667
5054,0.11333333333333333
5055,0.12333333333333334
5056,0.13333333333333333
5057,0.12333333333333334
5058,0.12666666666666668
5059,0.14
5060,0.14
5061,0.12666666666666668
5062,0.11333333333333333
5063,0.1
5064,0.12
5065,0.11
5066,0.11666666666666667
5067,0.12333333333333334
5068,0.12
5069,0.12
5070,0.14
5071,0.13
5072,0.11333333333333333
5073,0.1
5074,0.12
5075,0.09666666666666666
5076,0.11
5077,0.12
5078,0.09666666666666666
5079,0.13
5080,0.1
5081,0.11
5082,0.13
5083,0.12
5084,0.13333333333333333
5085,0.11333333333333333
5086,0.12
5087,0.11333333333333333
5088,0.1
5089,0.12333333333333334
5090,0.11333333333333333
5091,0.13666666666666666
5092,0.10333333333333333
5093,0.12666666666666668
5094,0.10333333333333333
5095,0.11666666666666667
5096,0.12666666666666668
5097,0.15333333333333332
5098,0.11666666666666667
5099,0.13
5100,0.12
5101,0.13333333333333333
5102,0.14
5103,0.13666666666666666
5104,0.10333333333333333
5105,0.11
5106,0.12333333333333334
5107,0.12666666666666668
5108,0.11
5109,0.11666666666666667
5110,0.11333333333333333
5111,0.13
5112,0.10666666666666667
5113,0.13333333333333333
5114,0.12666666666666668
5115,0.10666666666666667
5116,0.11666666666666667
5117,0.12666666666666668
5118,0.14
5119,0.13
5120,0.11333333333333333
5121,0.11666666666666667
5122,0.11
5123,0.12
5124,0.11333333333333333
5125,0.13
5126,0.12333333333333334
5127,0.12
5128,0.13
5129,0.12666666666666668
5130,0.12666666666666668
5131,0.13
5132,0.1
5133,0.12
5134,0.1
5135,0.11666666666666667
5136,0.14
5137,0.13666666666666666
5138,0.15
5139,0.12333333333333334
5140,0.13
5141,0.12333333333333334
5142,0.12333333333333334
5143,0.11666666666666667
5144,0.13666666666666666
5145,0.11333333333333333
5146,0.12666666666666668
5147,0.11666666666666667
5148,0.12
5149,0.13333333333333333
5150,0.14333333333333334
5151,0.10333333333333333
5152,0.12
5153,0.13
5154,0.13333333333333333
5155,0.11
5156,0.10666666666666667
5157,0.09
5158,0.13
5159,0.11333333333333333
5160,0.11333333333333333
5161,0.13333333333333333
5162,0.12333333333333334
5163,0.11333333333333333
5164,0.11
5165,0.11666666666666667
5166,0.13333333333333333
5167,0.11
5168,0.12333333333333334
5169,0.11666666666666667
5170,0.11333333333333333
5171,0.10666666666666667
5172,0.13333333333333333
5173,0.11666666666666667
5174,0.12333333333333334
5175,0.12333333333333334
5176,0.13
5177,0.12
5178,0.14
5179,0.13
5180,0.11666666666666667
5181,0.13666666666666666
5182,0.11666666666666667
5183,0.11666666666666667
5184,0.11666666666666667
5185,0.14
5186,0.13666666666666666
5187,0.12666666666666668
5188,0.12333333333333334
5189,0.12333333333333334
5190,0.12666666666666668
5191,0.12333333333333334
5192,0.12666666666666668
5193,0.1
5194,0.13666666666666666
5195,0.13
5196,0.11666666666666667
5197,0.10666666666666667
5198,0.11333333333333333
5199,0.11333333333333333
5200,0.13333333333333333
5201,0.12333333333333334
5202,0.14
5203,0.11666666666666667
5204,0.11
5205,0.12
5206,0.11333333333333333
5207,0.13333333333333333
5208,0.12
5209,0.10666666666666667
5210,0.13
5211,0.12
5212,0.10333333333333333
5213,0.11666666666666667
5214,0.12
5215,0.13666666666666666
5216,0.12333333333333334
5217,0.12333333333333334
5218,0.11333333333333333
5219,0.11666666666666667
5220,0.13
5221,0.10666666666666667
5222,0.12666666666666668
5223,0.14
5224,0.12333333333333334
5225,0.14666666666666667
5226,0.13
5227,0.14333333333333334
5228,0.11
5229,0.11333333333333333
5230,0.12666666666666668
5231,0.12666666666666668
5232,0.12333333333333334
5233,0.13333333333333333
5234,0.11666666666666667
5235,0.12
5236,0.11333333333333333
5237,0.12333333333333334
5238,0.12666666666666668
5239,0.13666666666666666
5240,0.13666666666666666
5241,0.12666666666666668
5242,0.14
5243,0.13
5244,0.13
5245,0.13
5246,0.13
5247,0.09
5248,0.09
5249,0.1
5250,0.10666666666666667
5251,0.11
5252,0.08
5253,0.12333333333333334
5254,0.12666666666666668
5255,0.13
5256,0.10666666666666667
5257,0.1
5258,0.11666666666666667
5259,0.14333333333333334
5260,0.11333333333333333
5261,0.14
5262,0.12333333333333334
5263,0.12333333333333334
5264,0.13
5265,0.12333333333333334
5266,0.12333333333333334
5267,0.11333333333333333
5268,0.12
5269,0.12
5270,0.12
5271,0.1
5272,0.12666666666666668
5273,0.12
5274,0.10666666666666667
5275,0.11
5276,0.12
5277,0.13333333333333333
5278,0.11333333333333333
5279,0.14
5280,0.12333333333333334
5281,0.12
5282,0.12333333333333334
5283,0.11666666666666667
5284,0.12666666666666668
5285,0.11
5286,0.12666666666666668
5287,0.11
5288,0.10333333333333333
5289,0.10333333333333333
5290,0.14333333333333334
5291,0.10666666666666667
5292,0.13333333333333333
5293,0.12
5294,0.13666666666666666
5295,0.12
5296,0.12
5297,0.12666666666666668
5298,0.12333333333333334
5299,0.13333333333333333
5300,0.11333333333333333
5301,0.13
5302,0.14666666666666667
5303,0.12666666666666668
5304,0.11
5305,0.12666666666666668
5306,0.13
5307,0.12
5308,0.12666666666666668
5309,0.13666666666666666
5310,0.13
5311,0.12666666666666668
5312,0.10666666666666667
5313,0.11333333333333333
5314,0.10666666666666667
5315,0.10666666666666667
5316,0.08666666666666667
5317,0.10666666666666667
5318,0.14333333333333334
5319,0.14333333333333334
5320,0.13333333333333333
5321,0.11666666666666667
5322,0.12333333333333334
5323,0.12333333333333334
5324,0.12666666666666668
5325,0.12333333333333334
5326,0.13
5327,0.13666666666666666
5328,0.09333333333333334
5329,0.13
5330,0.11333333333333333
5331,0.11333333333333333
5332,0.12666666666666668
5333,0.11333333333333333
5334,0.13
5335,0.13333333333333333
5336,0.13666666666666666
5337,0.11
5338,0.1
5339,0.09666666666666666
5340,0.12666666666666668
5341,0.13666666666666666
5342,0.11
5343,0.13
5344,0.13666666666666666
5345,0.12666666666666668
5346,0.12333333333333334
5347,0.11
5348,0.10333333333333333
5349,0.12333333333333334
5350,0.12333333333333334
5351,0.13
5352,0.12333333333333334
5353,0.11333333333333333
5354,0.12333333333333334
5355,0.12666666666666668
5356,0.13333333333333333
5357,0.12666666666666668
5358,0.13666666666666666
5359,0.13333333333333333
5360,0.13
5361,0.13333333333333333
5362,0.11333333333333333
5363,0.10333333333333333
5364,0.11666666666666667
5365,0.11
5366,0.12
5367,0.12
5368,0.11666666666666667
5369,0.12
5370,0.14333333333333334
5371,0.12666666666666668
5372,0.11333333333333333
5373,0.10666666666666667
5374,0.12666666666666668
5375,0.11
5376,0.11
5377,0.11333333333333333
5378,0.1
5379,0.13
5380,0.09666666666666666
5381,0.10333333333333333
5382,0.12333333333333334
5383,0.11
5384,0.12333333333333334
5385,0.11666666666666667
5386,0.12333333333333334
5387,0.11
5388,0.09666666666666666
5389,0.12333333333333334
5390,0.11666666666666667
5391,0.13666666666666666
5392,0.10333333333333333
5393,0.12666666666666668
5394,0.11333333333333333
5395,0.12
5396,0.12666666666666668
5397,0.15
5398,0.12
5399,0.13
5400,0.12
5401,0.13333333333333333
5402,0.14
5403,0.13666666666666666
5404,0.10333333333333333
5405,0.10666666666666667
5406,0.12
5407,0.12666666666666668
5408,0.1
5409,0.12
5410,0.11
5411,0.12666666666666668
5412,0.1
5413,0.12666666666666668
5414,0.12666666666666668
5415,0.10666666666666667
5416,0.12333333333333334
5417,0.12666666666666668
5418,0.13666666666666666
5419,0.13333333333333333
5420,0.11333333333333333
5421,0.12
5422,0.11
5423,0.12
5424,0.11333333333333333
5425,0.13
5426,0.12333333333333334
5427,0.12
5428,0.13333333333333333
5429,0.12333333333333334
5430,0.13
5431,0.12333333333333334
5432,0.1
5433,0.12333333333333334
5434,0.10333333333333333
5435,0.11
5436,0.13666666666666666
5437,0.13333333333333333
5438,0.14
5439,0.12333333333333334
5440,0.12666666666666668
5441,0.12
5442,0.12
5443,0.11333333333333333
5444,0.13666666666666666
5445,0.11
5446,0.12666666666666668
5447,0.11666666666666667
5448,0.12
5449,0.12666666666666668
5450,0.14333333333333334
5451,0.10333333333333333
5452,0.12333333333333334
5453,0.12666666666666668
5454,0.12
5455,0.11333333333333333
5456,0.10666666666666667
5457,0.09666666666666666
5458,0.12666666666666668
5459,0.11
5460,0.12
5461,0.13
5462,0.12
5463,0.11333333333333333
5464,0.10333333333333333
5465,0.11333333333333333
5466,0.13
5467,0.10666666666666667
5468,0.12
5469,0.11666666666666667
5470,0.12666666666666668
5471,0.10666666666666667
5472,0.12333333333333334
5473,0.11666666666666667
5474,0.12666666666666668
5475,0.12
5476,0.12666666666666668
5477,0.12333333333333334
5478,0.14
5479,0.12666666666666668
5480,0.11666666666666667
5481,0.13666666666666666
5482,0.11666666666666667
5483,0.10333333333333333
5484,0.12
5485,0.13333333333333333
5486,0.13333333333333333
5487,0.12666666666666668
5488,0.12333333333333334
5489,0.13
5490,0.13
5491,0.12333333333333334
5492,0.12666666666666668
5493,0.10333333333333333
5494,0.13666666666666666
5495,0.13333333333333333
5496,0.12
5497,0.10666666666666667
5498,0.12
5499,0.11666666666666667
5500,0.13333333333333333
5501,0.13
5502,0.14333333333333334
5503,0.11666666666666667
5504,0.10666666666666667
5505,0.13
